LOG_INF_A,temperature,dew_point_temperature,relative_humidity,wind_speed,sea_level_pressure,wet_bulb_temperature,precipitation,precipitation_24_hour,LOG_PRECIPITATION,LOG_WIND_SPEED,LOG_PRECIPITATION_24_HOUR
4.898,1.278709677419355,0.7777419354838709,73.19354838709677,4.429032258064517,1011.3392857142856,1.023103448275862,0.3,18.2,0.26236426446749106,1.6917608967116142,2.954910279033736
5.05,0.6942857142857143,0.0121428571428571,65.17857142857143,4.45,1025.5035714285714,0.4125,0.0,35.9,0.0,1.6956156086751528,3.6082115510464816
5.313,1.0704,0.3671999999999999,63.48,4.912,1021.0,0.7636,0.0,0.3,0.0,1.7769841836459006,0.26236426446749106
6.045,0.2759259259259259,-0.867037037037037,45.03703703703704,5.292592592592593,1023.3851851851852,-0.1066666666666666,0.0,0.0,0.0,1.8393731626735572,0.0
6.392,0.9263333333333332,0.3366666666666666,68.7,3.61,1020.2785714285714,0.6653333333333333,0.8,4.3,0.5877866649021191,1.5282278570085572,1.667706820558076
6.366,0.7117857142857142,-0.0775,59.714285714285715,4.5928571428571425,1022.0703703703704,0.3685185185185184,0.3,30.5,0.26236426446749106,1.7214902733814987,3.449987545831587
5.948,0.6403448275862069,0.0186206896551724,66.34482758620689,4.0928571428571425,1021.9230769230768,0.3444444444444445,0.6,26.700000000000003,0.4700036292457355,1.6278389978049916,3.321432413193293
6.232,1.061,0.4213333333333333,67.3,4.758620689655173,1016.6714285714286,0.7251851851851853,0.8,55.9,0.5877866649021191,1.750697982430281,4.041295341132285
6.46,0.453,-0.1933333333333333,66.16666666666667,5.041379310344827,1020.98,0.1939999999999999,0.0,8.200000000000001,0.0,1.7986323485158169,2.2192034840549946
7.054,-0.0056249999999999,-0.791875,58.0625,5.109677419354839,1021.7607142857142,-0.2996551724137931,0.0,5.3,0.0,1.8098739762668317,1.840549633397487
7.407,-0.0986666666666666,-0.8876666666666666,57.7,4.5600000000000005,1010.4555555555556,-0.3644444444444444,0.0,6.1,0.0,1.7155981082624912,1.9600947840472698
7.66,-0.2706896551724138,-1.2006896551724138,51.6551724137931,5.1689655172413795,1014.575,-0.5385714285714286,0.0,6.1,0.0,1.8195311605281994,1.9600947840472698
7.653,-0.566923076923077,-1.7215384615384617,41.23076923076923,6.38,1018.2384615384616,-0.8388461538461538,0.0,0.0,0.0,1.998773638612381,0.0
7.519,-0.4716129032258064,-1.3106451612903227,54.41935483870968,7.103225806451612,1011.5071428571428,-0.7038461538461539,0.0,13.7,0.0,2.092262230108897,2.6878474937846906
7.244,0.135625,-0.60375,61.0,4.671875,1011.8607142857144,-0.1310344827586207,0.3,17.299999999999997,0.26236426446749106,1.735519750905179,2.906901059847375
7.021,0.4753571428571428,-0.3946428571428572,57.535714285714285,4.273076923076923,1009.6038461538462,0.1566666666666666,0.0,50.8,0.0,1.6626140485467866,3.9473901492654373
6.829,-0.1210714285714285,-1.0632142857142857,52.57142857142857,4.8962962962962955,1025.0653846153846,-0.3544444444444444,0.0,5.6,0.0,1.7743244074059534,1.8870696490323797
6.582,0.5957692307692308,-0.0507692307692307,66.65384615384616,5.126923076923077,1016.3826086956522,0.3360869565217391,4.8999999999999995,36.3,1.7749523509116736,1.8126926788945208,3.6189933266497696
6.319,0.7275,0.0464285714285714,64.64285714285714,4.060714285714286,1027.553571428571,0.4553571428571428,0.0,5.4,0.0,1.621507636521431,1.8562979903656263
5.894,1.0985714285714283,-0.2557142857142857,47.035714285714285,4.2518518518518515,1022.175,0.5785714285714285,0.0,6.7,0.0,1.658580748093698,2.0412203288596382
5.93,0.4667857142857143,-0.3667857142857142,57.892857142857146,5.135714285714285,1010.8851851851852,0.1588888888888888,0.0,22.6,0.0,1.814126499374951,3.1612467120315646
5.68,0.685,-0.1093333333333333,60.8,5.713333333333334,1008.7392857142858,0.3475862068965517,0.3,199.2,0.26236426446749106,1.9040955986223067,5.29931686688112
5.425,1.2751851851851852,0.0862962962962963,50.96296296296296,4.862962962962963,1012.2037037037036,0.7329629629629629,0.0,9.9,0.0,1.7686551008826374,2.388762789235098
4.997,1.4870967741935484,0.6622580645161291,62.70967741935484,4.893548387096774,1012.6357142857142,1.0848275862068966,0.0,62.900000000000006,0.0,1.7738582588988148,4.15731936138349
4.489,1.4856666666666667,-0.0096666666666666,40.7,4.582758620689655,1020.3785714285714,0.813103448275862,1.0,18.5,0.6931471805599453,1.7196830306971154,2.970414465569701
4.19,1.753793103448276,0.853103448275862,60.44827586206897,3.6482758620689655,1018.3964285714284,1.3010714285714289,0.0,6.8999999999999995,0.0,1.5364963684917325,2.0668627594729756
4.263,1.6685714285714286,0.8228571428571428,59.892857142857146,5.492857142857143,1014.0107142857142,1.217142857142857,0.0,21.1,0.0,1.8707026715681745,3.095577608523707
3.091,2.23,1.033103448275862,49.41379310344828,4.078571428571428,1023.3142857142856,1.5507142857142855,0.0,1.0,0.0,1.6250300071939365,0.6931471805599453
2.833,2.2953333333333332,1.399,60.5,4.283333333333333,1014.717857142857,1.7603448275862068,1.1,51.1,0.7419373447293773,1.66455721165518,3.9531649487593215
2.996,2.1439285714285714,1.279642857142857,60.035714285714285,3.7142857142857144,1011.5814814814815,1.654074074074074,0.0,19.6,0.0,1.550597412411167,3.0252910757955354
1.946,2.106,1.3576666666666668,64.16666666666667,3.533333333333333,1016.45,1.6585714285714286,1.0,24.4,0.6931471805599453,1.5114575040738967,3.2347491740244907
2.485,2.186,1.149,54.8,4.793333333333334,1014.592857142857,1.5789285714285717,1.5,12.4,0.9162907318741551,1.7567078311691364,2.5952547069568657
2.639,2.4013333333333335,1.427,57.86666666666667,4.783333333333333,1017.2333333333332,1.8085714285714285,0.3,9.4,0.26236426446749106,1.7549802177247584,2.341805806147327
3.091,2.4348275862068967,1.4451724137931032,57.241379310344826,4.282758620689655,1014.2642857142856,1.8367857142857145,0.3,45.2,0.26236426446749106,1.6644484273200169,3.832979798087693
2.773,2.573,1.62,58.13333333333333,4.069999999999999,1011.2071428571428,1.9646428571428571,17.8,41.9,2.9338568698359038,1.6233408176030917,3.758871825933971
3.584,2.3920000000000003,1.5633333333333332,62.766666666666666,4.296551724137931,1014.0107142857142,1.877857142857143,0.8,16.0,0.5877866649021191,1.6670559907270976,2.833213344056216
3.135,2.3974193548387093,1.8925806451612903,74.48387096774194,2.574193548387097,1016.1214285714286,2.0685714285714285,1.8,67.3,1.0296194171811583,1.2737395698280372,4.223909766576744
3.434,2.7278571428571428,1.7182142857142857,56.035714285714285,3.8392857142857144,1014.0857142857144,2.0835714285714286,1.5,0.0,0.9162907318741551,1.5767671301445516,0.0
2.996,2.4955172413793103,1.7479310344827583,64.93103448275862,4.289285714285714,1011.8214285714286,2.016551724137931,0.8,128.5,0.5877866649021191,1.665683211098549,4.863680881139593
3.135,2.2687096774193547,1.342258064516129,58.29032258064516,3.364516129032258,1015.2392857142858,1.706896551724138,0.0,18.0,0.0,1.473507330691596,2.9444389791664403
3.178,2.115625,1.6421875,75.8125,3.66875,1018.0,1.836896551724138,0.0,25.700000000000003,0.0,1.5408913698989903,3.2846635654062037
3.219,2.25625,1.3491666666666668,58.0,3.6875,1018.9260869565215,1.7039130434782608,0.0,0.0,0.0,1.5448993912965292,0.0
3.178,2.4265517241379313,1.7189655172413794,66.6896551724138,3.468965517241379,1018.5148148148148,1.9848275862068967,0.0,0.0,0.0,1.4971569539317002,0.0
3.332,1.901,1.152,64.06666666666666,3.94074074074074,1018.1035714285716,1.4841379310344829,16.3,35.5,2.8507065015037334,1.5975152674771942,3.597312260588446
3.045,1.9612903225806453,1.22,65.6774193548387,2.616129032258064,1022.7785714285714,1.514137931034483,0.0,9.4,0.0,1.2854041255929678,2.341805806147327
3.689,2.115,1.3803333333333334,65.03333333333333,4.03,1020.6428571428572,1.66,0.0,1.0,0.0,1.6154199841116479,0.6931471805599453
3.807,2.121111111111111,1.6677777777777778,76.88888888888889,3.12,1021.5607142857144,1.8596666666666664,0.0,0.0,0.0,1.415853163361435,0.0
3.85,1.619375,1.023125,69.71875,4.234375,1010.1285714285714,1.2614285714285711,2.1,37.900000000000006,1.1314021114911006,1.6552474484653945,3.660994250624401
3.829,1.8689655172413795,1.1924137931034482,67.13793103448276,2.982142857142857,1015.8642857142858,1.4789285714285716,0.0,12.2,0.0,1.3818200807249696,2.580216829592325
4.159,1.499032258064516,0.935483870967742,70.87096774193549,5.329032258064516,1021.3964285714284,1.1925,0.0,44.1,0.0,1.8451473426461165,3.8088822465086327
4.317,1.0482142857142858,0.1603571428571428,56.75,4.110714285714286,1020.2535714285714,0.655,0.0,0.0,0.0,1.6313391763872014,0.0
4.454,0.5896428571428572,-0.1592857142857142,61.214285714285715,4.132142857142857,1019.1,0.2935714285714286,0.0,13.9,0.0,1.6355232829097752,2.7013612129514133
4.852,0.756896551724138,0.156551724137931,67.37931034482759,4.2379310344827585,1014.1370370370372,0.5167857142857143,0.0,7.8,0.0,1.6559265796152531,2.174751721484161
4.718,0.6332352941176471,0.0405882352941176,69.0,2.5705882352941174,1020.5642857142856,0.3671428571428571,1.1,24.200000000000003,0.7419373447293773,1.2727303540092365,3.226843994517378
5.063,0.3769696969696969,-0.3639393939393939,61.84848484848485,4.5606060606060606,1019.7620689655172,0.1221428571428571,0.6,11.3,0.4700036292457355,1.7157071060281448,2.509599262378372
5.257,0.037,-0.623,63.13333333333333,4.343333333333334,1018.9142857142856,-0.1921428571428571,0.0,11.2,0.0,1.675849677953352,2.501435951739211
5.576,0.2212903225806451,-0.3006451612903226,70.96774193548387,5.586206896551724,1017.9214285714286,0.0276923076923076,0.8,41.6,0.5877866649021191,1.8849775980601557,3.751854253275325
5.905,0.4026666666666667,-0.1896666666666666,67.2,4.760714285714286,1023.3928571428572,0.1432142857142857,1.5,18.3,0.9162907318741551,1.7510614749559594,2.9601050959108397
6.161,0.4335714285714286,-0.1228571428571428,69.10714285714286,3.667857142857143,1019.525925925926,0.2177777777777777,0.3,40.4,0.26236426446749106,1.5407001104549725,3.7232808808312687
6.746,0.0939285714285714,-0.7346428571428572,56.214285714285715,4.653571428571429,1023.7071428571428,-0.1425925925925926,0.0,5.1,0.0,1.7322874567117628,1.8082887711792655
7.027,0.7993333333333333,0.111,65.1,4.186206896551725,1015.7571428571428,0.5285714285714286,0.5,30.1,0.4054651081081644,1.6460025815292656,3.4372078191851885
7.505,0.0407407407407407,-0.7796296296296297,57.48148148148148,4.933333333333333,1019.7,-0.2114814814814815,0.5,20.6,0.4054651081081644,1.7805861686299296,3.0726933146901194
8.058,-0.0989285714285714,-1.1853571428571428,45.642857142857146,4.496428571428571,1021.275,-0.4132142857142857,0.0,0.0,0.0,1.7040985306696295,0.0
8.255,0.3193333333333333,-0.4553333333333333,60.833333333333336,3.9379310344827583,1019.4464285714286,0.0315384615384615,1.8,49.1,1.0296194171811583,1.596946424540071,3.914021008090819
8.207,0.5014285714285714,-0.1378571428571428,66.60714285714286,4.621428571428572,1011.5615384615384,0.2392307692307692,0.0,6.6,0.0,1.726585825808099,2.028148247292285
8.25,0.208235294117647,-0.4344117647058823,64.88235294117646,4.75,1017.8392857142856,-0.0539285714285714,0.0,72.3,0.0,1.749199854809259,4.294560608892605
7.998,-0.0168571428571428,-0.7691428571428572,61.371428571428574,4.917647058823529,1016.967857142857,-0.258,0.0,18.6,0.0,1.7779389136094226,2.975529566236472
7.687,0.1796666666666666,-0.7053333333333334,54.9,4.676666666666666,1015.7678571428572,-0.1711111111111111,0.0,7.9,0.0,1.736364206006487,2.186051276738094
7.288,0.6913793103448276,-0.0137931034482758,63.793103448275865,5.632142857142857,1014.7222222222222,0.3224,0.8,54.099999999999994,0.5877866649021191,1.8919279581834563,4.009149716158869
6.943,0.553,-0.2266666666666666,59.86666666666667,4.610344827586206,1014.0571428571428,0.2417857142857143,0.0,3.6,0.0,1.724612184238518,1.5260563034950494
6.402,0.5467857142857143,-0.7957142857142857,42.964285714285715,5.827999999999999,1017.0925925925926,0.0803703703703703,0.0,29.0,0.0,1.9210318049321942,3.4011973816621555
5.93,0.6452,-0.4616,49.12,4.4739130434782615,1022.4333333333334,0.22,0.0,0.5,0.0,1.6999937251211519,0.4054651081081644
5.293,0.9683870967741935,0.146774193548387,61.064516129032256,5.193548387096774,1021.3074074074074,0.6113793103448276,0.5,22.299999999999997,0.4054651081081644,1.8235081675426352,3.1484533605716547
4.745,1.118529411764706,0.3808823529411764,64.91176470588235,3.1941176470588233,1015.782142857143,0.7648387096774194,0.0,19.6,0.0,1.433682983364034,3.0252910757955354
4.094,1.3934482758620688,0.1175862068965517,46.44827586206897,3.162962962962963,1019.85,0.8157142857142857,0.0,0.0,0.0,1.4262270714552616,0.0
3.85,1.5474074074074071,0.5062962962962962,54.407407407407405,3.696153846153846,1020.9148148148148,1.0348148148148146,0.0,4.6,0.0,1.546743843095177,1.7227665977411035
3.135,1.22,0.5065625,66.0625,4.380645161290322,1015.525,0.86,0.3,24.4,0.26236426446749106,1.6828082854395001,3.2347491740244907
2.944,1.5639285714285711,0.5575,54.642857142857146,4.853571428571429,1008.8535714285716,1.0585714285714285,0.0,35.1,0.0,1.7670519755745802,3.586292865338835
2.708,1.487857142857143,0.5810714285714286,57.892857142857146,4.7749999999999995,1007.3571428571428,1.0378571428571428,0.0,26.6,0.0,1.7535382564078572,3.3178157727231046
2.303,1.4989655172413792,0.4713793103448276,54.241379310344826,4.5793103448275865,1008.125,0.9953571428571428,0.0,14.5,0.0,1.7190651746379173,2.740840023925201
2.565,2.127666666666667,0.9126666666666666,49.5,5.033333333333333,1013.7035714285714,1.4532142857142856,0.0,20.6,0.0,1.7972996496036704,3.0726933146901194
1.609,2.316333333333333,1.534333333333333,64.6,3.627586206896552,1014.2035714285714,1.8417857142857144,0.0,23.9,0.0,1.5320353945511074,3.214867803470662
1.792,2.592,1.5666666666666669,56.733333333333334,3.871428571428571,1015.2428571428572,1.9541379310344829,1.0,57.6,0.6931471805599453,1.5833872352341578,4.070734696582967
0.0,2.156551724137931,1.2027586206896552,57.0,3.389285714285714,1012.0035714285714,1.6125,0.0,17.7,0.0,1.4791665063967852,2.928523523860541
0.693,2.51,1.6329032258064515,60.12903225806452,4.012903225806451,1012.342857142857,1.9567857142857144,0.3,43.7,0.26236426446749106,1.6120152334484008,3.7999735016195233
1.099,2.444666666666667,1.6426666666666667,63.833333333333336,3.141379310344828,1014.9357142857144,1.946785714285714,0.0,5.1,0.0,1.421028899099464,1.8082887711792655
1.099,2.5534482758620687,1.6927586206896552,61.3448275862069,4.778571428571429,1013.7785714285714,2.0172413793103448,0.0,19.0,0.0,1.7541564944491874,2.995732273553991
2.303,2.819642857142857,1.6035714285714284,50.25,4.161538461538462,1015.7571428571428,2.0482142857142858,0.0,1.3,0.0,1.6412346865160994,0.832909122935104
1.386,2.432285714285714,1.697142857142857,66.48571428571428,3.125714285714286,1013.3321428571428,1.9513333333333336,14.5,54.4,2.740840023925201,1.4172391649693121,4.014579593753238
1.946,2.6114285714285717,1.6039285714285716,55.57142857142857,3.4535714285714287,1008.1607142857144,1.977142857142857,0.0,11.4,0.0,1.4937063425107868,2.517696472610991
0.0,2.3728571428571428,1.4471428571428573,58.714285714285715,3.507142857142857,1009.4857142857144,1.8125,0.0,4.6,0.0,1.5056634399319089,1.7227665977411035
1.386,2.285625,1.4271875,61.4375,3.515625,1011.9033333333332,1.7610714285714286,0.0,24.6,0.0,1.5075436047527604,3.242592351485517
1.099,2.3000000000000003,1.3355172413793104,57.48275862068966,3.4551724137931035,1020.2357142857144,1.7475,0.0,0.0,0.0,1.4940657613620274,0.0
1.946,2.2393548387096773,1.1909677419354838,54.935483870967744,3.413333333333333,1017.8107142857144,1.63,2.3,30.5,1.1939224684724346,1.4846302618407523,3.449987545831587
2.303,2.4626666666666663,1.6743333333333332,64.56666666666666,3.479310344827586,1014.907142857143,1.9575,0.3,95.2,0.26236426446749106,1.4994690936900799,4.566429357671661
2.398,2.1966666666666663,1.5481818181818183,68.36363636363636,3.76060606060606,1016.8535714285716,1.792142857142857,1.0,22.4,0.6931471805599453,1.560374983795095,3.152736022363656
1.792,1.8107142857142855,0.9146428571428572,57.57142857142857,3.753571428571429,1023.5035714285714,1.3260714285714286,0.0,0.0,0.0,1.558896215225862,0.0
2.485,1.815483870967742,1.3406451612903227,75.58064516129032,4.283870967741936,1022.9444444444443,1.5353571428571429,0.0,61.9,0.0,1.6646589669338228,4.141546163706395
2.833,1.538333333333333,0.844,65.33333333333333,3.603448275862069,1014.9464285714286,1.1542857142857144,0.0,14.7,0.0,1.52680564785383,2.7536607123542622
3.466,1.5675,0.7353571428571428,61.107142857142854,3.2035714285714287,1024.7962962962963,1.1311111111111112,0.0,0.5,0.0,1.4359345040910272,0.4054651081081644
3.85,1.4543333333333337,0.538,56.266666666666666,4.213333333333333,1020.9142857142858,0.9696428571428573,0.0,0.0,0.0,1.6512194464490553,0.0
3.611,1.0706666666666669,0.3263333333333333,62.6,4.253333333333333,1021.175,0.7300000000000001,4.3,14.2,1.667706820558076,1.6588627957616233,2.7212954278522306
4.06,0.8013793103448277,-0.076551724137931,57.13793103448276,4.917241379310345,1020.532142857143,0.4314814814814815,0.5,43.4,0.4054651081081644,1.777870357067388,3.7932394694381792
3.932,1.3635483870967744,0.897741935483871,75.25806451612904,4.246666666666666,1015.0785714285714,1.123448275862069,0.0,12.5,0.0,1.6575929543211474,2.6026896854443837
4.094,1.1327272727272728,0.5618181818181818,70.21212121212122,4.267741935483872,1015.5037037037036,0.8058620689655173,0.3,34.4,0.26236426446749106,1.6616017954912734,3.5667118201397288
4.489,0.0367857142857142,-1.0342857142857145,46.214285714285715,4.975,1020.85,-0.2975,0.0,0.0,0.0,1.7875840978175743,0.0
4.673,0.5341379310344828,-0.123103448275862,65.0,4.2555555555555555,1010.2925925925928,0.2455555555555555,0.0,33.1,0.0,1.6592857181616678,3.529297384289471
4.99,0.1682758620689655,-0.6555172413793104,56.62068965517241,4.186206896551725,1018.7785714285714,-0.0944444444444444,0.0,0.5,0.0,1.6460025815292656,0.4054651081081644
5.303,0.559375,-0.044375,67.375,5.474193548387096,1020.5964285714286,0.3081481481481481,2.9,80.8,1.3609765531356006,1.8678240513171462,4.404277243608702
5.468,0.0374285714285714,-0.3751428571428571,75.28571428571429,5.208823529411765,1018.875,-0.0534615384615384,1.4,48.099999999999994,0.8754687373538999,1.8259714302381136,3.893859034800475
5.73,0.4658064516129032,-0.1703225806451613,65.83870967741936,4.783333333333333,1024.892857142857,0.14,0.0,17.6,0.0,1.7549802177247584,2.9231615807191558
6.196,0.0262068965517241,-1.073448275862069,46.13793103448276,5.248275862068965,1013.9642857142856,-0.2961538461538461,0.0,0.5,0.0,1.8323055636224048,0.4054651081081644
6.46,-0.0158064516129032,-0.7283870967741936,62.12903225806452,5.251724137931035,1011.0535714285714,-0.2617857142857143,0.3,38.6,0.26236426446749106,1.8328572877743314,3.6788291182604347
6.972,-0.5041176470588236,-1.1973529411764705,60.411764705882355,3.606060606060606,1021.4464285714286,-0.7064285714285715,0.0,36.7,0.0,1.5273729593797962,3.629660094453965
7.361,-0.2775,-1.235357142857143,49.67857142857143,4.45,1016.025,-0.5492857142857143,0.0,3.8,0.0,1.6956156086751528,1.5686159179138452
7.654,-0.0413333333333333,-0.9126666666666666,55.1,3.86,1016.6785714285714,-0.3374074074074074,0.5,25.4,0.4054651081081644,1.5810384379124023,3.2733640101522705
7.719,-0.0234375,-0.8625,55.75,5.348387096774194,1020.6821428571428,-0.3271428571428571,0.0,4.1,0.0,1.848200780133007,1.62924053973028
7.589,0.567037037037037,-0.5533333333333333,46.74074074074074,5.055555555555555,1013.7,0.167037037037037,0.0,2.5,0.0,1.800976124332979,1.252762968495368
7.478,0.1503448275862069,-0.8193103448275862,51.86206896551724,5.414285714285714,1013.7357142857144,-0.2018518518518518,0.0,6.6,0.0,1.8585276456928952,2.028148247292285
7.31,0.1512903225806451,-0.7164516129032258,55.83870967741935,5.982142857142857,1022.3148148148148,-0.12,0.0,10.4,0.0,1.9433558692502164,2.4336133554004498
6.993,0.4178571428571428,-0.4917857142857142,53.714285714285715,4.392857142857143,1019.6740740740742,0.0785185185185185,0.0,2.5999999999999996,0.0,1.6850753266397205,1.2809338454620642
6.753,0.5431034482758621,-0.3568965517241379,55.172413793103445,3.8703703703703702,1025.4964285714286,0.185,0.0,1.8,0.0,1.5831699856134902,1.0296194171811583
6.41,0.5893103448275862,-0.4962068965517242,50.3448275862069,4.344827586206897,1025.1,0.2079310344827586,0.0,3.0999999999999996,0.0,1.6761292869327726,1.410986973710262
5.796,0.7610344827586207,-0.1558620689655172,57.51724137931034,4.382142857142857,1016.3071428571428,0.4117857142857143,0.0,23.1,0.0,1.6830865954572458,3.1822118404966093
5.602,1.0594117647058825,0.3444117647058823,64.73529411764706,4.812903225806451,1009.0785714285714,0.7168965517241379,1.4,20.6,0.8754687373538999,1.7600801406890911,3.0726933146901194
5.037,0.8426666666666667,-0.2933333333333333,48.9,5.0600000000000005,1009.8,0.3562962962962963,0.3,29.2,0.26236426446749106,1.801709800081223,3.407841924380824
5.136,1.1541379310344828,-0.1351724137931034,46.55172413793103,4.557142857142857,1018.6928571428572,0.6042857142857143,0.3,10.7,0.26236426446749106,1.7150841015690872,2.4595888418037104
8.161,1.5903125,0.6571875,59.125,3.929032258064516,1016.3714285714286,1.106666666666667,0.5,56.599999999999994,0.4054651081081644,1.595142672247274,4.053522567701846
8.397,1.641764705882353,0.913529411764706,66.5,4.0,1019.925,1.244137931034483,1.4,38.1,0.8754687373538999,1.6094379124341003,3.66612246699132
7.943,1.5583333333333331,0.9505555555555556,70.63888888888889,4.344117647058823,1012.4142857142856,1.2682758620689656,0.3,51.9,0.26236426446749106,1.6759964507859642,3.9684033388642534
8.238,1.6336666666666666,0.7653333333333333,59.9,4.160714285714286,1021.6142857142858,1.1760714285714289,0.0,5.1,0.0,1.641074997377283,1.8082887711792655
8.317,2.0017241379310344,0.7827586206896552,49.72413793103448,3.478571428571428,1022.3321428571428,1.355357142857143,0.0,0.8,0.0,1.4993041180236164,0.5877866649021191
8.512,1.7566666666666668,0.8596666666666667,59.86666666666667,3.9566666666666666,1013.1107142857144,1.2846428571428572,0.5,7.6,0.4054651081081644,1.600733471803954,2.151762203259462
8.596,1.913225806451613,1.242258064516129,67.6774193548387,3.720689655172414,1014.725,1.5371428571428571,0.8,49.3,0.5877866649021191,1.551954902307929,3.9180050771056933
8.685,1.87075,1.4935,79.625,2.8285714285714287,1012.7428571428572,1.6555172413793102,0.8,53.8,0.5877866649021191,1.3424917384614978,4.00369019395397
8.354,1.904,1.425,74.76666666666667,3.6692307692307695,1011.3666666666668,1.6178571428571429,0.0,64.1,0.0,1.540994340603916,4.175924549214524
8.089,2.231666666666667,1.584,67.93333333333334,3.7857142857142856,1005.6888888888888,1.8392857142857144,0.0,14.7,0.0,1.5656352897757073,2.7536607123542622
8.086,2.280666666666667,1.397,60.166666666666664,3.8689655172413793,1007.3392857142856,1.755,6.3,28.2,1.9878743481543455,1.5828814950726677,3.374168709274236
7.878,2.1641379310344826,1.2262068965517243,58.172413793103445,3.914285714285714,1015.451851851852,1.6192857142857144,0.0,9.7,0.0,1.5921464153240394,2.3702437414678603
7.739,2.4346666666666668,1.3586666666666667,54.03333333333333,3.689655172413793,1014.0214285714284,1.7753571428571429,0.0,1.8,0.0,1.545359055749578,1.0296194171811583
7.905,2.2784375,1.75375,73.75,3.2483870967741937,1015.3107142857144,1.9532142857142856,0.5,51.3,0.4054651081081644,1.4465394042640891,3.9569963710708773
7.502,2.474285714285714,1.9202857142857144,72.94285714285714,3.0935483870967744,1012.85,2.1046875,1.5,129.7,0.9162907318741551,1.4094121702351958,4.872904620630176
7.447,2.438,1.5333333333333334,59.03333333333333,3.536666666666666,1015.9892857142858,1.8782142857142856,0.3,3.5999999999999996,0.26236426446749106,1.5121925279952648,1.5260563034950492
7.651,2.5963333333333334,1.8313333333333333,65.2,2.682142857142857,1017.6857142857144,2.101785714285714,0.0,10.1,0.0,1.3034948808477103,2.4069451083182885
7.665,2.6996666666666664,1.9673333333333336,65.83333333333333,3.231034482758621,1013.3785714285714,2.2144827586206897,0.3,19.2,0.26236426446749106,1.4424465217303917,3.005682604407159
8.002,2.2823333333333333,1.5413333333333334,65.36666666666666,3.253333333333333,1015.8607142857144,1.83,1.5,39.6,0.9162907318741551,1.447702989248534,3.703768066607687
8.233,2.0766666666666667,1.1185185185185185,56.0,3.275,1022.4,1.532962962962963,0.0,0.0,0.0,1.4527841023887236,0.0
8.374,1.9846875,1.3771875,69.84375,4.245161290322581,1018.282142857143,1.6175,0.3,14.8,0.26236426446749106,1.657305992628564,2.760009940032921
8.432,1.8364285714285715,0.9871428571428572,59.75,3.5653846153846156,1020.9857142857144,1.3725,0.0,0.8,0.0,1.5185027635941404,0.5877866649021191
8.652,1.9733333333333336,1.336,68.83333333333333,3.863333333333333,1017.4178571428572,1.5951724137931034,1.3,25.200000000000003,0.832909122935104,1.5817240738665845,3.265759410767051
9.008,1.5482758620689654,0.8589655172413793,66.20689655172414,3.71,1010.975,1.1739285714285714,0.0,7.4,0.0,1.5496879080283263,2.128231705849268
9.291,1.5142857142857142,0.5296428571428572,54.07142857142857,4.407142857142857,1014.5785714285714,1.0353571428571429,0.0,1.8,0.0,1.6877208308281444,1.0296194171811583
9.399,0.8024137931034483,0.0775862068965517,62.6551724137931,5.34074074074074,1018.4035714285714,0.4893103448275862,0.3,25.4,0.26236426446749106,1.8469955977033126,3.2733640101522705
9.185,1.4117241379310344,0.5672413793103448,59.6551724137931,3.2714285714285714,1017.7285714285716,1.000357142857143,0.0,55.7,0.0,1.4519483313413275,4.037774210733707
8.93,1.2727586206896553,0.7606896551724138,72.24137931034483,4.086206896551724,1019.2857142857144,1.0142857142857142,0.0,51.4,0.0,1.6265323457934004,3.9589065913269965
8.664,0.9203571428571428,0.0421428571428571,56.32142857142857,2.889285714285714,1022.8892857142856,0.5385714285714286,0.0,0.0,0.0,1.3582255197637108,0.0
8.144,1.2675,0.5657142857142857,64.5,5.614814814814815,1018.6392857142856,0.9364285714285714,0.3,7.199999999999999,0.26236426446749106,1.8893118024380695,2.1041341542702074
7.529,1.0378125,0.330625,63.5625,3.99375,1023.8518518518518,0.6821428571428572,0.3,15.7,0.26236426446749106,1.6081871305324478,2.8154087194227095
7.182,0.9926666666666668,0.3776666666666666,67.66666666666667,4.493333333333334,1010.5714285714286,0.7042857142857143,0.0,0.0,0.0,1.703535235813216,0.0
6.685,0.6332142857142857,-0.0971428571428571,61.5,4.871428571428572,1016.0428571428572,0.2344,0.0,27.4,0.0,1.7700979724468757,3.3463891451671604
6.486,0.2679310344827586,-0.6020689655172414,55.55172413793103,5.621428571428572,1017.3285714285714,-0.1043999999999999,0.5,70.1,0.4054651081081644,1.890311142956551,4.264087336809195
5.966,-0.0444827586206896,-1.0155172413793103,50.51724137931034,5.955172413793103,1016.1285714285714,-0.3192857142857143,0.0,15.7,0.0,1.939485614973692,2.8154087194227095
6.043,0.2523333333333333,-0.4363333333333333,62.46666666666667,5.16,1019.5142857142856,-0.0257142857142857,0.3,44.2,0.26236426446749106,1.8180767775454285,3.8110970868381857
5.883,-0.2509677419354839,-1.073548387096774,55.41935483870968,5.800000000000001,1013.4814814814816,-0.4825,0.0,5.8,0.0,1.916922612182061,1.916922612182061
5.953,-0.2724137931034482,-1.228275862068965,49.55172413793103,5.348275862068966,1013.1071428571428,-0.5467857142857143,0.0,0.5,0.0,1.8481832582525581,0.4054651081081644
6.098,0.2164285714285714,-0.6089285714285715,56.25,4.118518518518519,1018.2035714285714,-0.0692857142857142,0.0,15.0,0.0,1.6328650453292404,2.772588722239781
